x,y,goal_x,goal_y,distance,spend_time
7.8006,5.8420,2.1600,-2.5100,33.6200,112.5349
7.7983,5.8047
7.7966,5.7678
7.7911,5.7325
7.7873,5.6958
7.7886,5.6030
7.7818,5.5638
7.7731,5.5089
7.7627,5.4702
7.7494,5.4220
7.7388,5.3766
7.7305,5.3313
7.7217,5.2903
7.7159,5.2498
7.7089,5.2103
7.7058,5.1676
7.7002,5.1293
7.6975,5.0925
7.6926,5.0545
7.6876,5.0154
7.6826,4.9769
7.6801,4.9393
7.6786,4.9026
7.6745,4.8643
7.6755,4.8285
7.6756,4.7903
7.6783,4.7556
7.6799,4.7210
7.6808,4.6851
7.6798,4.6481
7.6830,4.6125
7.6831,4.5798
7.6837,4.5460
7.6825,4.5086
7.6829,4.4690
7.6821,4.4280
7.6828,4.3876
7.6832,4.3506
7.6840,4.3079
7.6844,4.2703
7.6835,4.2245
7.6831,4.1867
7.6835,4.1399
7.6846,4.1028
7.6836,4.0706
7.6833,4.0335
7.6807,3.9909
7.6797,3.9510
7.6771,3.9137
7.6729,3.8772
7.6681,3.8400
7.6635,3.8024
7.6583,3.7643
7.6552,3.7304
7.6525,3.6999
7.6532,3.6668
7.6515,3.6309
7.6530,3.5984
7.6516,3.5621
7.6476,3.5272
7.6447,3.4832
7.6393,3.4438
7.6372,3.4051
7.6352,3.3674
7.6314,3.3311
7.6272,3.2935
7.6255,3.2584
7.6268,3.2194
7.6274,3.1794
7.6261,3.1417
7.6290,3.1044
7.6266,3.0648
7.6348,3.0345
7.6354,2.9932
7.6425,2.9558
7.6436,2.9197
7.6473,2.8905
7.6475,2.8534
7.6514,2.8167
7.6527,2.7775
7.6526,2.7285
7.6541,2.6895
7.6586,2.6441
7.6619,2.6062
7.6661,2.5611
7.6701,2.5293
7.6792,2.4722
7.6839,2.4343
7.6861,2.3712
7.6922,2.2760
7.6945,2.2419
7.6964,2.2055
7.7002,2.1334
7.7009,2.0766
7.6929,2.0472
7.6935,2.0047
7.6927,1.9644
7.6900,1.9400
7.6876,1.8988
7.6848,1.8577
7.6869,1.8145
7.6846,1.7909
7.6809,1.7635
7.6769,1.7457
7.6702,1.7062
7.6640,1.6624
7.6563,1.6266
7.6507,1.6122
7.6419,1.5750
7.6341,1.5328
7.6254,1.4961
7.6188,1.4523
7.6122,1.4365
7.6021,1.3997
7.6000,1.3873
7.5985,1.3663
7.5891,1.3288
7.5889,1.2918
7.5848,1.2486
7.5797,1.2087
7.5768,1.1719
7.5721,1.1395
7.5678,1.1029
7.5716,1.0826
7.5689,1.0514
7.5660,1.0136
7.5666,0.9855
7.5660,0.9610
7.5642,0.9224
7.5674,0.8684
7.5630,0.8264
7.5598,0.7756
7.5582,0.7355
7.5510,0.6771
7.5497,0.6351
7.5414,0.5716
7.5391,0.5325
7.5349,0.4850
7.5278,0.4297
7.5214,0.3871
7.5179,0.3439
7.5139,0.3085
7.5093,0.2643
7.5006,0.2062
7.4957,0.1672
7.4937,0.1345
7.4909,0.1144
7.4846,0.0749
7.4788,0.0348
7.4733,-0.0078
7.4674,-0.0506
7.4634,-0.0890
7.4584,-0.1278
7.4566,-0.1623
7.4572,-0.1935
7.4537,-0.2336
7.4507,-0.2744
7.4482,-0.3085
7.4459,-0.3484
7.4433,-0.3852
7.4431,-0.4051
7.4422,-0.4294
7.4393,-0.4687
7.4377,-0.4871
7.4328,-0.5232
7.4228,-0.5809
7.4173,-0.6167
7.4160,-0.6689
7.4111,-0.7047
7.4015,-0.7503
7.3954,-0.7774
7.3854,-0.8151
7.3765,-0.8770
7.3694,-0.9065
7.3642,-0.9249
7.3536,-0.9832
7.3415,-1.0281
7.3239,-1.0782
7.3117,-1.1147
7.3003,-1.1795
7.2933,-1.2005
7.2900,-1.2161
7.2800,-1.2478
7.2701,-1.2815
7.2579,-1.3237
7.2522,-1.3404
7.2425,-1.3318
7.2425,-1.3521
7.2469,-1.3631
7.2572,-1.3795
7.2687,-1.3891
7.2818,-1.3999
7.2963,-1.4024
7.3117,-1.4001
7.3298,-1.3827
7.3396,-1.3877
7.3468,-1.3948
7.3511,-1.4060
7.3449,-1.4156
7.6830,-1.4347
7.7553,-1.4494
7.8381,-1.4708
7.8164,-1.4855
7.7644,-1.4849
7.7401,-1.4961
7.7059,-1.5101
7.6594,-1.5281
7.6255,-1.5400
7.5855,-1.5598
7.5355,-1.5904
7.4997,-1.6038
7.4659,-1.6191
7.4396,-1.6483
7.4019,-1.6651
7.3844,-1.6865
7.3586,-1.7086
7.3396,-1.7305
7.3211,-1.7562
7.2917,-1.7781
7.2641,-1.8084
7.2377,-1.8253
7.2144,-1.8588
7.1865,-1.8811
7.1530,-1.9064
7.1270,-1.9282
7.1093,-1.9541
7.0819,-1.9806
7.0648,-2.0082
7.0392,-2.0333
7.0248,-2.0601
6.9989,-2.0873
6.9700,-2.1132
6.9525,-2.1387
6.9259,-2.1646
6.8957,-2.1947
6.8683,-2.2195
6.8409,-2.2502
6.8142,-2.2761
6.7811,-2.3069
6.7581,-2.3290
6.7250,-2.3524
6.6999,-2.3780
6.6706,-2.4030
6.6386,-2.4296
6.5999,-2.4616
6.5696,-2.4822
6.5398,-2.5010
6.5091,-2.5213
6.4681,-2.5479
6.4322,-2.5755
6.4099,-2.5902
6.3832,-2.6089
6.3541,-2.6334
6.3345,-2.6469
6.3131,-2.6612
6.2845,-2.6765
6.2549,-2.6913
6.2327,-2.7036
6.2114,-2.7158
6.1841,-2.7273
6.1665,-2.7299
6.1360,-2.7374
6.1041,-2.7443
6.0687,-2.7559
6.0360,-2.7590
6.0080,-2.7633
5.9742,-2.7644
5.9387,-2.7671
5.9281,-2.7605
5.8928,-2.7606
5.8708,-2.7586
5.8304,-2.7564
5.8036,-2.7595
5.7646,-2.7544
5.7341,-2.7556
5.6993,-2.7526
5.6714,-2.7495
5.6408,-2.7445
5.6167,-2.7421
5.5810,-2.7395
5.5455,-2.7395
5.5097,-2.7372
5.4771,-2.7379
5.4420,-2.7365
5.4108,-2.7399
5.3712,-2.7392
5.3407,-2.7496
5.3063,-2.7535
5.2740,-2.7592
5.2387,-2.7676
5.2031,-2.7747
5.1745,-2.7851
5.1473,-2.7918
5.1206,-2.7987
5.0967,-2.8023
5.0531,-2.8044
5.0096,-2.8062
4.9725,-2.8097
4.9303,-2.8131
4.8967,-2.8171
4.8567,-2.8207
4.8181,-2.8228
4.7782,-2.8250
4.7376,-2.8253
4.7017,-2.8265
4.6594,-2.8262
4.6196,-2.8248
4.5761,-2.8288
4.5367,-2.8286
4.4931,-2.8322
4.4530,-2.8358
4.4148,-2.8381
4.3856,-2.8427
4.3181,-2.8481
4.2831,-2.8506
4.2480,-2.8523
4.2093,-2.8525
4.1671,-2.8488
4.1402,-2.8509
4.0619,-2.8520
4.0248,-2.8509
3.9846,-2.8524
3.9461,-2.8546
3.9095,-2.8571
3.8719,-2.8591
3.8330,-2.8591
3.7937,-2.8577
3.7529,-2.8598
3.7138,-2.8628
3.6776,-2.8684
3.6397,-2.8720
3.6035,-2.8763
3.5639,-2.8790
3.5170,-2.8837
3.4781,-2.8853
3.4335,-2.8898
3.3909,-2.8932
3.3504,-2.8960
3.3096,-2.9029
3.2699,-2.9049
3.2253,-2.9103
3.1842,-2.9143
3.1453,-2.9183
3.1053,-2.9227
3.0660,-2.9242
3.0105,-2.9260
2.9481,-2.9266
2.9007,-2.9255
2.8593,-2.9278
2.8193,-2.9287
2.7791,-2.9269
2.7362,-2.9285
2.6931,-2.9282
2.6463,-2.9286
2.6052,-2.9306
2.5668,-2.9282
2.5300,-2.9311
2.4940,-2.9310
2.4678,-2.9323
2.4250,-2.9355
2.3838,-2.9391
2.3453,-2.9395
2.3155,-2.9456
2.2850,-2.9499
2.2450,-2.9528
2.2271,-2.9549
2.1995,-2.9601
2.1607,-2.9613
2.1233,-2.9662
2.0867,-2.9680
2.0516,-2.9782
2.0143,-2.9838
1.9787,-2.9877
1.9369,-2.9901
1.8969,-2.9922
1.8517,-2.9945
1.8169,-2.9928
1.7784,-2.9907
1.7563,-2.9882
1.7170,-2.9867
1.6748,-2.9836
1.6356,-2.9815
1.5811,-2.9890
1.5195,-2.9942
1.4775,-2.9940
1.4248,-2.9992
1.3848,-2.9987
1.3407,-2.9965
1.3000,-3.0027
1.2660,-3.0008
1.2398,-3.0018
1.2159,-3.0071
1.1773,-3.0072
1.1392,-3.0151
1.0856,-3.0237
1.0445,-3.0233
1.0040,-3.0286
0.9764,-3.0319
0.9448,-3.0366
0.9242,-3.0370
0.8920,-3.0385
0.8589,-3.0412
0.8307,-3.0447
0.8023,-3.0471
0.7634,-3.0495
0.7375,-3.0517
0.6983,-3.0529
0.6349,-3.0511
0.5423,-3.0515
0.4934,-3.0485
0.4072,-3.0483
0.3306,-3.0446
0.2858,-3.0398
0.2314,-3.0370
0.1813,-3.0370
0.1410,-3.0332
0.1073,-3.0352
0.0829,-3.0378
0.0462,-3.0346
0.0134,-3.0381
-0.0018,-3.0412
-0.0351,-3.0388
-0.0585,-3.0371
-0.0453,-3.0393
-0.0639,-3.0388
-0.0219,-3.0460
-0.0495,-3.0460
-0.0756,-3.0467
-0.1456,-3.0540
-0.1851,-3.0545
-0.2431,-3.0605
-0.2938,-3.0621
-0.3366,-3.0638
-0.3887,-3.0695
-0.4165,-3.0729
-0.4508,-3.0755
-0.4892,-3.0762
-0.5265,-3.0798
-0.5659,-3.0821
-0.6310,-3.0838
-0.6885,-3.0870
-0.7426,-3.0892
-0.8036,-3.0933
-0.8630,-3.0932
-0.9021,-3.0931
-0.9447,-3.0926
-0.9983,-3.0959
-1.0371,-3.0852
-1.0986,-3.0857
-1.1383,-3.0834
-1.2219,-3.0859
-1.3216,-3.0795
-1.3846,-3.0796
-1.4556,-3.0817
-1.5058,-3.0705
-1.5412,-3.0651
-1.5793,-3.0617
-1.6179,-3.0610
-1.6477,-3.0597
-1.6723,-3.0599
-1.6984,-3.0579
-1.7085,-3.0607
-1.6923,-3.0683
-1.6543,-3.0693
-1.6213,-3.0723
-1.6014,-3.0714
-1.5712,-3.0655
-1.5551,-3.0619
-1.5581,-3.0485
-1.4311,-3.0605
-1.4365,-3.0429
-1.4403,-3.0242
-1.2869,-3.3196
-1.2916,-3.3098
-1.2983,-3.3001
-1.3276,-3.2974
-1.3341,-3.2866
-1.3416,-3.2774
-1.3677,-3.2502
-1.3764,-3.2407
-1.3856,-3.2339
-1.4030,-3.2267
-1.4126,-3.2199
-1.4567,-3.1992
-1.4717,-3.2000
-1.4811,-3.2222
-1.4979,-3.2360
-1.5529,-3.2359
-1.6600,-3.2345
-1.7559,-3.2511
-1.8083,-3.2453
-1.8343,-3.2443
-1.8848,-3.2720
-1.8929,-3.2467
-1.8951,-3.2367
-1.9279,-3.2557
-1.8761,-3.2375
-1.8652,-3.2339
-1.8526,-3.2302
-1.8431,-3.2225
-1.8301,-3.2186
-1.8167,-3.2138
-1.8021,-3.2152
-1.7878,-3.2205
-1.7769,-3.2279
-1.7627,-3.2371
-1.7452,-3.2510
-1.7285,-3.2676
-1.7148,-3.2828
-1.7036,-3.2996
-1.7172,-3.3143
-1.7497,-3.3275
-1.7258,-3.3549
-1.7043,-3.3845
-1.7116,-3.4098
-1.7228,-3.4312
-1.7338,-3.4469
-1.7288,-3.4640
-1.7423,-3.4798
-1.7547,-3.4473
-1.7747,-3.4593
-1.8170,-3.4104
-1.8407,-3.4209
-1.9199,-3.4401
-1.9502,-3.4471
-2.0441,-3.4756
-2.0758,-3.4805
-2.1196,-3.4813
-2.1556,-3.4858
-2.2064,-3.5032
-2.2446,-3.5052
-2.2994,-3.5125
-2.3477,-3.5162
-2.3831,-3.5140
-2.3940,-3.5060
-2.4326,-3.5031
-2.4816,-3.5119
-2.5192,-3.5081
-2.5594,-3.5141
-2.5953,-3.5116
-2.6057,-3.5133
-2.6335,-3.5093
-2.6698,-3.5067
-2.6875,-3.5103
-2.7099,-3.5075
-2.7273,-3.5046
-2.7552,-3.5100
-2.7874,-3.5134
-2.8222,-3.5151
-2.8695,-3.5222
-2.9122,-3.5251
-2.9602,-3.5288
-2.9782,-3.5383
-3.0139,-3.5443
-3.0529,-3.5518
-3.0967,-3.5672
-3.1352,-3.5764
-3.1676,-3.5859
-3.2027,-3.5976
-3.2406,-3.6088
-3.3002,-3.6227
-3.3644,-3.6340
-3.4105,-3.6453
-3.4585,-3.6574
-3.4854,-3.6662
-3.5153,-3.6778
-3.5631,-3.6922
-3.6014,-3.7050
-3.6549,-3.7144
-3.6929,-3.7250
-3.7329,-3.7337
-3.7726,-3.7427
-3.8112,-3.7456
-3.8514,-3.7535
-3.8937,-3.7564
-3.9355,-3.7648
-3.9784,-3.7793
-3.9970,-3.7833
-3.9857,-3.7771
-4.0125,-3.7755
-4.0420,-3.7760
-4.0742,-3.7682
-4.0927,-3.7633
-4.1115,-3.7587
-4.1187,-3.7479
-4.1332,-3.7417
-4.1660,-3.7521
-4.1781,-3.7522
-4.1694,-3.7648
-4.1811,-3.7700
-4.1325,-3.7927
-4.1433,-3.8015
-4.1684,-3.8150
-4.1809,-3.8226
-4.1987,-3.8368
-4.2103,-3.8421
-4.1958,-3.8497
-4.2101,-3.8479
-4.2156,-3.8573
-4.2290,-3.8487
-4.2569,-3.8766
-4.2656,-3.8600
-4.2590,-3.8406
-4.2706,-3.8321
-4.2570,-3.8071
-4.2663,-3.7884
-4.2797,-3.7347
-4.2795,-3.7102
-4.2707,-3.6938
-4.2459,-3.6739
-4.1909,-3.6736
-4.1853,-3.6488
-4.1916,-3.6376
-4.1852,-3.6148
-4.1778,-3.6035
-4.1553,-3.6212
-4.1569,-3.6027
-4.1435,-3.6247
-4.1462,-3.6119
-4.1376,-3.5385
-4.1419,-3.5277
-4.1621,-3.5366
-4.1662,-3.5261
-4.1759,-3.5355
-4.1776,-3.5166
-4.2059,-3.5174
-4.2188,-3.5230
-4.1962,-3.4991
-4.1858,-3.4977
-4.1462,-3.5040
-4.1256,-3.5054
-4.0969,-3.5049
-4.0732,-3.5072
-4.0491,-3.5097
-4.0328,-3.5323
-4.0097,-3.5398
-3.9854,-3.5458
-3.9615,-3.5519
-3.9393,-3.5565
-3.9513,-3.5518
-3.9348,-3.5566
-3.9258,-3.5495
-3.9365,-3.5559
-3.9504,-3.5605
-3.9641,-3.5619
-3.9746,-3.5643
-3.9836,-3.5721
-3.9916,-3.5834
-4.0176,-3.5778
-4.0322,-3.5861
-4.0452,-3.5904
-4.0770,-3.5928
-4.0888,-3.5951
-4.0962,-3.6044
-4.0735,-3.6090
-4.0773,-3.5979
-4.0849,-3.5883
-4.0800,-3.5783
-4.0564,-3.5767
-4.0333,-3.5763
-4.0071,-3.5758
-3.9750,-3.5773
-3.9405,-3.5811
-3.9035,-3.5822
-3.8646,-3.5819
-3.8256,-3.5819
-3.7857,-3.5795
-3.7461,-3.5739
-3.7066,-3.5651
-3.6676,-3.5535
-3.6254,-3.5334
-3.5883,-3.5103
-3.5401,-3.4844
-3.4904,-3.4533
-3.4505,-3.4227
-3.4095,-3.3902
-3.3750,-3.3580
-3.3267,-3.3205
-3.2765,-3.2808
-3.2581,-3.2461
-3.2486,-3.2106
-3.2293,-3.1757
-3.2145,-3.1260
-3.1974,-3.0910
-3.2097,-3.0550
-3.1914,-3.0199
-3.2024,-2.9859
-3.1878,-2.9524
-3.1641,-2.9154
-3.1697,-2.8862
-3.1669,-2.8566
-3.1603,-2.8278
-3.1390,-2.7939
-3.1183,-2.7626
-3.0811,-2.7284
-3.0606,-2.7063
-3.0395,-2.6912
-3.0152,-2.6721
-2.9633,-2.6278
-2.9022,-2.5599
-2.8711,-2.5448
-2.8408,-2.5268
-2.8151,-2.5151
-2.7792,-2.4973
-2.7231,-2.4593
-2.6867,-2.4443
-2.6514,-2.4285
-2.6153,-2.4168
-2.5781,-2.4035
-2.5473,-2.3821
-2.5107,-2.3669
-2.4717,-2.3414
-2.4345,-2.3257
-2.4061,-2.3138
-2.3712,-2.2976
-2.3418,-2.2810
