x,y,goal_x,goal_y,distance,spend_time
-6.26,-2.76,-6.23,8.49,43.64,127.77
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.26,-2.76
-6.24,-2.76
-6.21,-2.76
-6.14,-2.77
-6.04,-2.77
-5.96,-2.84
-5.78,-2.87
-5.67,-2.86
-5.54,-2.82
-5.43,-2.76
-5.31,-2.70
-5.22,-2.63
-5.16,-2.54
-5.14,-2.50
-5.08,-2.41
-5.04,-2.34
-4.99,-2.26
-4.96,-2.17
-4.91,-2.09
-4.86,-2.02
-4.78,-1.95
-4.70,-1.89
-4.62,-1.84
-4.56,-1.79
-4.46,-1.75
-4.37,-1.71
-4.28,-1.68
-4.18,-1.68
-4.09,-1.67
-4.00,-1.69
-3.90,-1.71
-3.80,-1.74
-3.70,-1.78
-3.62,-1.82
-3.52,-1.86
-3.44,-1.91
-3.35,-1.97
-3.28,-2.04
-3.20,-2.12
-3.11,-2.20
-3.05,-2.28
-2.99,-2.36
-2.95,-2.45
-2.88,-2.54
-2.83,-2.63
-2.77,-2.70
-2.70,-2.77
-2.65,-2.84
-2.55,-2.90
-2.45,-2.95
-2.32,-2.98
-2.20,-3.00
-2.09,-2.99
-1.95,-2.98
-1.85,-2.94
-1.76,-2.89
-1.67,-2.84
-1.60,-2.77
-1.57,-2.69
-1.51,-2.61
-1.46,-2.52
-1.42,-2.43
-1.36,-2.34
-1.31,-2.26
-1.24,-2.19
-1.18,-2.11
-1.12,-2.05
-1.07,-1.99
-1.03,-1.96
-0.88,-1.93
-0.77,-1.91
-0.72,-1.90
-0.62,-1.88
-0.52,-1.87
-0.43,-1.85
-0.33,-1.85
-0.22,-1.85
-0.11,-1.85
-0.02,-1.85
0.08,-1.85
0.18,-1.86
0.28,-1.87
0.38,-1.89
0.46,-1.91
0.57,-1.92
0.67,-1.92
0.77,-1.93
0.86,-1.94
0.96,-1.94
1.05,-1.94
1.13,-1.95
1.22,-1.95
1.34,-1.95
1.45,-1.95
1.56,-1.95
1.66,-1.95
1.76,-1.96
1.85,-1.96
1.93,-1.97
2.02,-1.97
2.12,-1.97
2.22,-1.97
2.30,-1.98
2.40,-1.98
